userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
14,_jongh0,맨투맨,,카고바지,스니커즈/캔버스,기타 모자,2024년 2월 28일,65,178,캐주얼,,
14,_jongh0,후드티,,데님팬츠,운동화,기타 모자,2024년 2월 29일,65,178,캐주얼,,
14,_jongh0,긴팔 티,재킷,면바지,운동화,기타 모자,2024년 3월 1일,65,178,캐주얼,,
14,_jongh0,긴팔 티,집업,데님팬츠,레더부츠,기타 모자,2024년 3월 2일,65,178,캐주얼,,
14,_jongh0,"맨투맨, 반팔 티",코트,데님팬츠,구두/로퍼,기타 모자,2024년 3월 3일,65,178,캐주얼,,
14,_jongh0,긴팔 티,집업,데님팬츠,구두/로퍼,기타 모자,2024년 3월 4일,65,178,캐주얼,,
14,_jongh0,"맨투맨, 반팔 티",,데님팬츠,운동화,기타 모자,2024년 3월 5일,65,178,캐주얼,,
14,_jongh0,맨투맨,재킷,면바지,구두/로퍼,기타 모자,2024년 3월 6일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",,카고바지,운동화,기타 모자,2024년 3월 7일,65,178,캐주얼,,
14,_jongh0,긴팔 티,집업,데님팬츠,구두/로퍼,기타 모자,2024년 3월 8일,65,178,캐주얼,,
14,_jongh0,긴팔 티,바람막이,나일론 팬츠,운동화,기타 모자,2024년 3월 9일,65,178,캐주얼,,
14,_jongh0,맨투맨,,카고바지,운동화,기타 모자,2024년 3월 10일,65,178,캐주얼,,
14,_jongh0,반팔 티,점퍼,데님팬츠,운동화,기타 모자,2024년 3월 11일,65,178,캐주얼,,
14,_jongh0,"니트, 반팔 티",,반바지,스니커즈/캔버스,"기타 모자, 장목양말",2024년 3월 12일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,데님팬츠,운동화,기타 모자,2024년 3월 13일,65,178,캐주얼,,
14,_jongh0,반팔 티,조끼,데님팬츠,구두/로퍼,기타 모자,2024년 3월 15일,65,178,캐주얼,,
14,_jongh0,긴팔 티,코트,데님팬츠,구두/로퍼,기타 모자,2024년 3월 17일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",,데님팬츠,스니커즈/캔버스,기타 모자,2024년 3월 18일,65,178,캐주얼,,
14,_jongh0,반팔 티,재킷,데님팬츠,샌들/슬리퍼,기타 모자,2024년 3월 19일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,반바지,운동화,"기타 모자, 장목양말",2024년 3월 20일,65,178,캐주얼,,
14,_jongh0,긴팔 티,바람막이,데님팬츠,구두/로퍼,기타 모자,2024년 3월 21일,65,178,캐주얼,,
14,_jongh0,긴팔 티,가디건,데님팬츠,샌들/슬리퍼,기타 모자,2024년 3월 22일,65,178,캐주얼,,
14,_jongh0,반팔 티,재킷,데님팬츠,운동화,기타 모자,2024년 3월 23일,65,178,캐주얼,,
14,_jongh0,반팔 티,재킷,데님팬츠,스니커즈/캔버스,기타 모자,2024년 3월 24일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",,면바지,샌들/슬리퍼,기타 모자,2024년 3월 25일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,데님팬츠,운동화,기타 모자,2024년 3월 26일,65,178,캐주얼,,
