userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
3,koko.iron,"니트, 반팔 티",,데님팬츠,구두/로퍼,,2023년 10월 10일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 10월 9일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,스니커즈/캔버스,기타 모자,2023년 10월 8일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,면바지,운동화,,2023년 10월 8일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,레더부츠,,2023년 10월 6일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",재킷,데님팬츠,구두/로퍼,,2023년 10월 5일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,반바지,구두/로퍼,,2023년 10월 3일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,면바지,스니커즈/캔버스,,2023년 10월 2일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,스니커즈/캔버스,,2023년 10월 1일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 9월 30일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,면바지,스니커즈/캔버스,,2023년 9월 28일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 9월 27일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,반바지,스니커즈/캔버스,장목양말,2023년 9월 26일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,구두/로퍼,,2023년 9월 25일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 9월 22일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,재킷,반바지,구두/로퍼,"기타 모자, 장목양말",2023년 9월 21일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 9월 20일,70,180,"미니멀, 캐주얼",,
3,koko.iron,후드티,,반바지,구두/로퍼,,2023년 9월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,,데님팬츠,스니커즈/캔버스,,2023년 9월 18일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,가디건,면바지,스니커즈/캔버스,,2023년 9월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,,반바지,구두/로퍼,장목양말,2023년 9월 15일,70,180,"미니멀, 캐주얼",,
